ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A3311B,N3044J,BCS3,Airbus,BD-500-1A11,Airbus BD-500-1A11,0,JetBlue Airways,JBU,55108,
A33222,N305CL,E75L,Embraer,E175LR,Embraer E175LR,0,Envoy Air,ENY,17000934,2022
A33309,N305MS,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,8885,2022
A33398,N305TK,E35L,Embraer,Legacy 600,Embraer Legacy 600,0,Executive Jet Management,EJM,14500950,2006
A336B0,N306MA,GLEX,Bombardier,Global Express XRS,Bombardier Global Express XRS,1,Private,,9225,2006
A33741,N306SW,B38M,Boeing,737-8MAX,Boeing 737-8MAX,0,American Airlines,AAL,44488,2021
A338AC,N3065J,BCS3,Airbus,A220-300,Airbus A220-300,0,JetBlue Airways,JBU,55120,2021
A33977,N307BL,SF50,Cirrus,G2+ Vision Jet,Cirrus G2+ Vision Jet,1,Private,,0477,
A33AFD,N307TA,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,American Airlines,AAL,67988,2023
A33EB5,N308TB,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,American Airlines,AAL,67989,2023
