ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
4B012A,HB-ALM,AT72,ATR,72-202(F),ATR 72-202(F),0,Zimex Aviation,IMX,396,1993
4B0274,HB-AYE,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,10114,2021
4B027D,HB-AYN,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet Switzerland,EZS,10102,2021
4B027E,HB-AYO,A320,Airbus,A320-251N,Airbus A320-251N,0,easyJet Switzerland,EZS,10118,2021
4B027F,HB-AYP,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet Switzerland,EZS,10863,2022
4B0280,HB-AYQ,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,10186,2021
4B0292,HB-AZI,E295,Embraer,E195-E2,Embraer E195-E2,0,Helvetic Airways,OAW,19020055,2021
4B0293,HB-AZJ,E295,Embraer,E195-E2,Embraer E195-E2,0,Helvetic Airways,OAW,19020057,2021
4B0294,HB-AZK,E295,Embraer,E195-E2,Embraer E195-E2,0,Helvetic Airways,OAW,19020058,2021
4B0295,HB-AZL,E295,Embraer,E195-E2,Embraer E195-E2,0,Helvetic Airways,OAW,19020059,2021
4B0F7F,HB-FWP,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,1832,
4B0F8A,HB-FXA,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Pilatus Flugzeugwerke,PCH,2157,
4B0F97,HB-FXN,PC12,Pilatus,PC-XII 47E,Pilatus PC-XII 47E,1,Private,,1764,2017
4B0FC0,HB-FZC,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,0,Albinati Aeronautics,LUC,1362,2012
4B0FD7,HB-FZZ,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,0,Pilatus Flugzeugwerke,PCH,1555,
