ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
0C210D,HP-9912CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44211,2019
0C2146,HP-3410DAE,B763,Boeing,767-323(ER)(BCF),Boeing 767-323(ER)(BCF),0,DHL Aero Expreso,DAE,33083,2003
0C215F,HP-9914CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44176,2021
0C2160,HP-9915CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44177,2021
0C2161,HP-9916CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44175,2022
0C2162,HP-9917CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44178,2022
0C2166,HP-9918CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44179,2022
0C2167,HP-9919CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44180,2022
0C2168,HP-9920CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44207,2022
0C216D,HP-9922CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44208,2023
0C217C,HP-9926CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,62707,2023
0C2189,HP-9928CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,44193,2023
0C218C,HP-9931CMP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Copa Airlines,CMP,62700,2024
0C2195,HP-3710DAE,B763,Boeing,767-316(ER)(BCF),Boeing 767-316(ER)(BCF),0,DHL Aero Expreso,DAE,41995,2013
