ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A850DC,N635FR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Frontier Airlines,FFT,11837,2024
A85188,N635NN,CRJ9,Canadair,CRJ-900LR,Canadair CRJ-900LR,0,PSA Airlines,JIA,15379,2015
A857CF,N637AT,C550,Cessna,550 Citation 2,Cessna 550 Citation 2,1,Private,,550-0371,
A8584A,N637FR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Frontier Airlines,FFT,11860,2024
A85942,N637RP,C700,Cessna,700 Citation Longitude,Cessna 700 Citation Longitude,0,Ring Air,,700-0063,2021
A85C01,N638FR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Frontier Airlines,FFT,11749,2024
A85E58,N6384,B763,Boeing,767-316(ER)(BCF),Boeing 767-316(ER)(BCF),0,DHL Air UK,DHK,42213,2012
A85E7B,N6385,B763,Boeing,767-316(ER),Boeing 767-316(ER),0,TAM Brazilian Airlines,TAM,41993,2012
A85E9E,N6386,B763,Boeing,767-316ER(WL),Boeing 767-316ER(WL),0,DHL Air UK,DHK,41994,2013
A85EC1,N6387,B763,Boeing,767-316ER(WL),Boeing 767-316ER(WL),0,DHL International,DHX,41995,2013
A85F07,N6389,B763,Boeing,767-316(ER),Boeing 767-316(ER),0,DHL Aero Expreso,DAE,41997,2013
A85FB8,N639FR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Frontier Airlines,FFT,11863,2024
