ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A540E3,N438AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10641,2021
A5449A,N439AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10623,2021
A548E3,N44GJ,GLF4,Gulfstream Aerospace,G300,Gulfstream Aerospace G300,0,Mira Vista Aviation,,1508,2003
A5496E,N44MY,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,1,Private,,20450,2014
A5497E,N44NP,AC11,Rockwell,Commander 114-B,Rockwell Commander 114-B,1,Private,,14679,
A549E6,N44ST,C172,Cessna,172,Cessna 172,1,Private,,17271609,1979
A54A3F,N44WG,GLEX,Bombardier,Global Express,Bombardier Global Express,1,Private,,9046,2000
A54AAA,N440AN,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,American Airlines,AAL,10643,2021
A54ACA,N440BV,C525,Cessna,525 CitationJet,Cessna 525 CitationJet,1,Private,,525-0199,
A54B65,N440J,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,MAV 4,,70153,2023
A54B85,N440KG,BE20,Beech,King Air 260,Beech King Air 260,1,Private,,BY-440,2022
A54BEB,N440PJ,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,1,Private,,560-5537,
A54C9F,N440WP,H25B,Hawker Beechcraft,800XP,Hawker Beechcraft 800XP,1,Private,,258524,2001
