ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
503CBF,LY-BUS,B738,Boeing,737-82R,Boeing 737-82R,0,KlasJet,KLJ,38175,2011
503CF8,LY-JUP,AT75,ATR,72-500,ATR 72-500,0,Air Alsie,MMD,747,2007
503CFB,LY-NVN,A320,Airbus,A320-214,Airbus A320-214,0,Avion Express,NVD,4448,2010
503D3D,LY-UNO,B738,Boeing,737-8FE,Boeing 737-8FE,0,GetJet Airlines,GJT,33801,2004
503D3E,LY-DUE,B738,Boeing,737-8FE,Boeing 737-8FE,0,GetJet Airlines,GJT,33996,2004
503D3F,LY-TRE,B738,Boeing,737-8FE (W),Boeing 737-8FE (W),0,GetJet Airlines,GJT,34013,2004
503D40,LY-FAS,A320,Airbus,A320-214,Airbus A320-214,0,GetJet Airlines,GJT,4273,2010
503D57,LY-FBD,B738,Boeing,737-8F2(F),Boeing 737-8F2(F),0,AviaAM Leasing,,29790,2002
503D61,LY-BJZ,B738,Boeing,737-8Q8,Boeing 737-8Q8,0,KlasJet,,30628,2001
503D62,LY-BJX,B738,Boeing,737-8Q8,Boeing 737-8Q8,1,Private,,28241,2001
503D6B,LY-NZL,A320,Airbus,A320-214,Airbus A320-214,0,Heston Airlines,HST,2388,2005
503D6D,LY-TKL,A332,Airbus,A330-243,Airbus A330-243,0,Heston Airlines,HST,1045,2009
503D6E,LY-MAC,A332,Airbus,A330-243,Airbus A330-243,0,Heston Airlines,HST,1047,2009
503D6F,LY-HMD,A320,Airbus,A320-233,Airbus A320-233,0,Condor,CFG,4906,2011
503D70,LY-CCK,A320,Airbus,A320-232,Airbus A320-232,0,Heston Airlines,HST,2210,2004
503D71,LY-NRU,A320,Airbus,A320-214,Airbus A320-214,0,Heston Airlines,HST,3596,2008
503E36,LY-FJI,A320,Airbus,A320-232,Airbus A320-232,0,Heston Airlines,HST,2157,2004
503E44,LY-VUT,A320,Airbus,A320-232,Airbus A320-232,0,Heston Airlines,HST,3275,2007
503E61,LY-LGA,A320,Airbus,A320-214,Airbus A320-214,0,GB Airways,GBL,3927,2009
503E67,LY-MLF,A320,Airbus,A320-232,Airbus A320-232,0,Avion Express,NVD,2828,2006
503E68,LY-MLG,A320,Airbus,A320-232,Airbus A320-232,0,SunExpress,SXS,2863,2006
503E69,LY-MLN,A320,Airbus,A320-232,Airbus A320-232,0,Eurowings,EWG,3741,2008
503E6A,LY-MLI,A320,Airbus,A320-232,Airbus A320-232,0,SunExpress,SXS,3771,2009
503E6B,LY-MLJ,A320,Airbus,A320-232,Airbus A320-232,0,Avion Express,NVD,03877,2009
503E6C,LY-MLK,A320,Airbus,A320-232,Airbus A320-232,0,Avion Express,NVD,3968,2009
503E6F,LY-LGB,A320,Airbus,A320-232,Airbus A320-232,0,Global Airways,GBL,02108,2004
503E70,LY-LGD,A320,Airbus,A320-232,Airbus A320-232,0,Global Airways,GBL,4628,2011
503E7C,LY-NVO,A320,Airbus,A320-214,Airbus A320-214,0,Avion Express,NVD,4649,2011
503E7D,LY-NVP,A320,Airbus,A320-232,Airbus A320-232,0,Avion Express,NVD,4656,2011
503E82,LY-GYM,A320,Airbus,A320-214,Airbus A320-214,0,GetJet Airlines,GJT,2584,2005
503E97,LY-BMG,A319,Airbus,A319-112,Airbus A319-112,1,Private,,2849,2006
503E99,LY-CIN,B738,Boeing,737-83N,Boeing 737-83N,0,GetJet Airlines,GJT,28247,2002
503E9A,LY-WIZ,A320,Airbus,A320-232,Airbus A320-232,0,GetJet Airlines,GJT,3430,2008
503E9B,LY-WIL,A320,Airbus,A320-214,Airbus A320-214,0,GetJet Airlines,GJT,3138,2007
503E9C,LY-MAL,A320,Airbus,A320-214,Airbus A320-214,0,GetJet Airlines,GJT,03068,2007
503FD2,07 BLUE,C27J,Alenia,C-27J,Alenia C-27J,0,Lithuanian Air Force,LYF,4139,
