ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
89655B,A6-EVO,A388,Airbus,A380-842,Airbus A380-842,0,Emirates,UAE,268,2020
89655C,A6-EVP,A388,Airbus,A380-842,Airbus A380-842,0,Emirates,UAE,269,2020
89655D,A6-EVQ,A388,Airbus,A380-842,Airbus A380-842,0,Emirates,UAE,270,2020
89655E,A6-EVR,A388,Airbus,A380-842,Airbus A380-842,0,Emirates,UAE,271,2021
89655F,A6-EVS,A388,Airbus,A380-842,Airbus A380-842,0,Emirates,UAE,272,2021
896569,A6-FMS,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,60994,2021
89656A,A6-FMT,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,60995,2021
89656B,A6-FMQ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,60992,2021
89656C,A6-FMR,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,60993,2021
896596,A6-XWA,A35K,Airbus,A350-1041,Airbus A350-1041,0,Etihad Airways,ETD,315,2019
896597,A6-XWB,A35K,Airbus,A350-1041,Airbus A350-1041,0,Etihad Airways,ETD,290,2019
896598,A6-XWC,A35K,Airbus,A350-1041,Airbus A350-1041,0,Etihad Airways,ETD,330,2019
896599,A6-AWX,A169,Leonardo,AW169,Leonardo AW169,0,Abu Dhabi Aviation,,69117,
89659B,A6-XWE,A35K,Airbus,A350-1041,Airbus A350-1041,0,Etihad Airways,ETD,342,2019
89659C,A6-XWF,A35K,Airbus,A350-1041,Airbus A350-1041,0,Etihad Airways,ETD,388,2020
89659D,A6-ATF,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Air Arabia,ABY,10181,2021
8965B1,A6-FMU,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,60996,2021
8965B2,A6-FMV,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,60997,2021
8965B3,A6-FMW,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,60975,2021
8965B5,A6-FMY,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,60999,2022
8965B6,A6-FMY,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61000,2022
8965B8,A6-EFT,B77L,Boeing,777-F,Boeing 777-F,0,Emirates SkyCargo,UAE,67462,2022
8965B9,A6-EFU,B77L,Boeing,777-F,Boeing 777-F,0,Emirates,UAE,67463,2022
8965BA,A6-YST,B738,Boeing,737-8SA,Boeing 737-8SA,0,Dubai Airwing,DUB,44231,2016
8965C0,A6-FPA,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61024,2022
8965C1,A6-FPB,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61001,2022
8965C2,A6-FPC,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61028,2022
8965C3,A6-FPD,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61002,2022
8965CB,A6-RJA,B737,Boeing,737-7KK(BBJ),Boeing 737-7KK(BBJ),0,Royal Jet,ROJ,38608,2010
8965CD,A6-FKB,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61034,2022
8965CE,A6-FKC,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61011,2022
8965CF,A6-FKD,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61012,2022
8965D0,A6-FKE,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61039,2022
8965D1,A6-FKF,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61013,2022
8965D2,A6-FKG,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61004,2022
8965D3,A6-FKH,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61005,2022
8965D4,A6-FKI,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61006,2022
8965D5,A6-FKJ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Flydubai,FDB,61007,2023
896C5C,1214,C130,Lockheed,C-130H Hercules,Lockheed C-130H Hercules,0,United Arab Emirates Air Force,UAF,4882,
896C6C,1351,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,United Arab Emirates Air Force,UAF,,
