ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A63553,N5AW,SF50,Cirrus,SF50 Vision Jet,Cirrus SF50 Vision Jet,1,Private,,0290,2021
A63556,N5AZ,B429,Bell,429 GlobalRanger,Bell 429 GlobalRanger,1,Private,,57468,2022
A63612,N5JM,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C-0394,2022
A638D1,N50NP,GA5C,Gulfstream,G500,Gulfstream G500,1,Private,,72102,2022
A63927,N50S,GLF5,Gulfstream,G550,Gulfstream G550,0,Stripes Equipment,,5216,2008
A63979,N50VG,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,1,Private,,0335,2022
A639CF,N50YT,FA50,Dassault,Falcon 50,Dassault Falcon 50,1,Private,,269,1996
A63A0F,N500BF,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9653,2014
A63A67,N500EU,GLEX,Bombardier,Global 6000,Bombardier Global 6000,0,Costar Realty Infomation Inc,,9838,2018
A63A83,N500FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20924,2022
A63BEB,N500WG,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,1,Private,,560-6343,2023
A63DB5,N501AP,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,60001,2019
A63DF3,N501DA,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,10437,2022
A63E3A,N501FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20925,2022
A63F08,N501QC,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5450,2013
A63F4E,N501SY,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,SkyWest Airlines,SKW,17000882,2021
