ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A690A8,N522DA,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11154,2022
A69177,N522MH,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,0,Executive Jet Management,EJM,6486,2021
A69198,N522NR,B738,Boeing,737-8ZE(BBJ2),Boeing 737-8ZE(BBJ2),1,Private,,42215,2014
A69463,N523DE,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11236,2023
A694E2,N523JG,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,1,Private,,5508,2001
A6981A,N524DE,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11207,2023
A69BA9,N525BQ,C525,Cessna,525 CitationJet,Cessna 525 CitationJet,0,Southern Aircraft Consultancy,,525-0144,1996
A69BC5,N525CT,C25A,Cessna,525A Citation CJ2+,Cessna 525A Citation CJ2+,0,Gateway Jets LLC,,525A0397,2008
A69BCD,N525DA,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11246,2023
A69BE8,N525EC,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,4039,2014
A69C4E,N525JE,C525,Cessna,525 CitationJet CJ1,Cessna 525 CitationJet CJ1,1,Private,,525-0493,2002
A69F88,N526DE,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11248,2022
A69FA8,N526EM,GLF5,Gulfstream,G550,Gulfstream G550,0,EnvisionAir,,5537,2016
