ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A2235B,N237JT,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500166,2014
A22723,N238KK,C25B,Cessna,525B Citation CJ3+,Cessna 525B Citation CJ3+,1,Private,,525B-0653,2021
A229FD,N239AP,SR20,Cirrus,SR-20,Cirrus SR-20,1,Private,,8616,2022
A22A07,N239AZ,B763,Boeing,767-323,Boeing 767-323,0,Air Transport International,ATN,27450,1995
A22AC9,N239JT,G150,Gulfstream Aerospace,G150,Gulfstream Aerospace G150,0,Jet It,JIT,295,2022
A22B0B,N239MJ,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5095,2005
A22E05,N24DV,RV14,Van'S,RV-14,Van'S RV-14,1,Private,,140635,2022
A22E51,N24GW,G280,Gulfstream Aerospace,G280,Gulfstream Aerospace G280,1,Private,,2257,
A22EF6,N24PL,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500788,2024
A22FB3,N24X,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,302,2023
