ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A2106B,N232F,GLF4,Gulfstream,IV,Gulfstream IV,0,Kaiser Air,KAI,1232,1993
A21109,N232MH,B06,Bell,206L LongRanger,Bell 206L LongRanger,1,Private,,52195,1997
A213BD,N233AZ,B763,Boeing,767-323(ER)(BDSF),Boeing 767-323(ER)(BDSF),0,Air Transport International,ATN,29430,1998
A216C4,N2335Z,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,Jet Edge,EDG,70149,2023
A2178F,N234CA,BE20,Beech,King Air 250,Beech King Air 250,1,Private,,BY-143,2012
A217CB,N234EL,P180,Piaggio,P-180 Avanti,Piaggio P-180 Avanti,1,Private,,1153,2008
A21845,N234KH,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,Creekside Logistics LLC,,234,2013
A21960,N234WR,C25M,Cessna,525 Citation M2,Cessna 525 Citation M2,1,Private,,525-0893,2015
A21B19,N235AF,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,2235,2022
A21C8C,N235RB,PC12,Pilatus,PC-12,Pilatus PC-12,1,Private,,1013,
A21EFB,N236BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55284,2024
