ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
AB7013,N836QS,C700,Cessna,700 Citation Longitude,Cessna 700 Citation Longitude,0,NetJets,EJA,700-0081,2022
AB7267,N837AM,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Aeroméxico,AMX,3837,2023
AB74A8,N837ZP,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5393,2012
AB7781,N838QS,C700,Cessna,700 Citation Longitude,Cessna 700 Citation Longitude,0,NetJets,EJA,700-0083,2022
AB77B7,N838SW,GLEX,Bombardier,BD-700-1A10 Global Express,Bombardier BD-700-1A10 Global Express,0,Planet Nine,PVA,9035,1999
AB78D4,N8383A,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,1,Private,,6390,2019
AB7B70,N839SY,B738,Boeing,737-8JP,Boeing 737-8JP,0,Sun Country Airlines,SCX,42083,2017
AB7DEC,N84EH,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,1,Private,,20970,2023
AB7E33,N84HD,F900,Dassault,Falcon 900LX,Dassault Falcon 900LX,1,Private,,325,2021
AB7E6E,N84KN,B350,Textron Aviation,King Air 350C,Textron Aviation King Air 350C,0,Department of Homeland Security,,FM-84,2019
