ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
3B7527,F-RAXG,TBM7,SOCATA,TBM-700,SOCATA TBM-700,0,Force Aerienne Francaise,FAF,94,1994
3B7542,2022,A332,Airbus,A330-243 MRTT,Airbus A330-243 MRTT,0,Commandement Du Transport Aerien Militaire Francais,CTM,2022,
3B7564,F-UJCQ,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,Force Aerienne Francaise,FAF,2012,2022
3B7565,F-UJCP,A332,Airbus,A330-243 MRTT,Airbus A330-243 MRTT,0,Force Aerienne Francaise,FAF,2007,2022
3B7566,049,A332,Airbus,A330-243 MRTT,Airbus A330-243 MRTT,0,Commandement Du Transport Aerien Militaire Francais,CTM,2011,2021
3B7567,F-UJCN,A332,Airbus,A330-243 MRTT,Airbus A330-243 MRTT,0,Commandement Du Transport Aerien Militaire Francais,CTM,2007,2021
3B7568,F-UJCM,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,France - Air Force,,1998,2021
3B7569,F-UJCL,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,Force Aerienne Francaise,FAF,1968,2021
3B756A,F-UJCK,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,Commandement Du Transport Aerien Militaire Francais,CTM,1965,2020
3B756B,F-UJCJ,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,Force Aerienne Francaise,FAF,1942,2019
3B775B,F-RBAT,A400,Airbus,A400M,Airbus A400M,0,Commandement Du Transport Aerien Militaire Francais,CTM,,2022
3B775E,F-RBAV,A400,Airbus,A400M-180,Airbus A400M-180,0,Commandement Du Transport Aerien Militaire Francais,CTM,130,2023
3B7760,F-RBAS,A400,Airbus,A400M-180,Airbus A400M-180,0,Commandement Du Transport Aerien Militaire Francais,CTM,122,2022
3B7761,F-RBAR,A400,Airbus,A400M,Airbus A400M,0,French Airforce,,,
3B7B3E,F-ZBMJ,DH8D,De Havilland Canada,DHC-8-400 Dash 8,De Havilland Canada DHC-8-400 Dash 8,0,Securite Civile,,4609,2019
3B7F6B,F-ZCEV,TBM9,Daher,TBM-940,Daher TBM-940,0,Cente D'Essais En Vol,CEV,1372,2021
