ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
452090,LZ-CRI,B734,Boeing,737-446,Boeing 737-446,0,GP Aviation,GPX,28832,1997
452091,LZ-EBB,B733,Boeing,737-3H4,Boeing 737-3H4,0,Electra Airways,EAF,27955,1995
45209D,LZ-AWY,A332,Airbus,A330-223,Airbus A330-223,0,GullivAir,GBG,939,2008
4520CE,LZ-FBK,A320,Airbus,A320-214,Airbus A320-214,0,Condor,CFG,7345,2016
4520CF,LZ-FBH,A320,Airbus,A320-214,Airbus A320-214,0,Bulgaria Air,LZB,7238,2016
4520D0,LZ-FBI,A320,Airbus,A320-214,Airbus A320-214,0,Bulgaria Air,LZB,7264,2016
4520D2,LZ-CGA,B738,Boeing,737-809(SF),Boeing 737-809(SF),0,Cargoair,CGF,30664,2000
4520D4,LZ-JET,E55P,Embraer,Phenom 300E,Embraer Phenom 300E,0,EGT Jet,,50500628,2021
4520E0,LZ-CVA,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,1,Private,,560-5727,
4520E5,LZ-MDF,A321,Airbus,A321-211,Airbus A321-211,0,Fly2Sky,VAW,1451,2001
4520E6,LZ-MDL,A321,Airbus,A321-211,Airbus A321-211,0,Fly2Sky,VAW,1503,2001
4520EA,LZ-CXA,B738,Boeing,737-85F(SF),Boeing 737-85F(SF),0,Compass Cargo Airlines,ADZ,28826,1999
4520EB,LZ-DBT,A320,Airbus,A320-232,Airbus A320-232,0,BH Air,BGH,2908,2006
4520F9,LZ-CGB,B738,Boeing,737-8K2(SF),Boeing 737-8K2(SF),0,Cargoair,CGF,28374,1998
4520FB,LZ-GPA,B734,Boeing,737-430,Boeing 737-430,0,GP Aviation,GPX,27003,1992
452101,LZ-CXB,B738,Boeing,737-86N(SF),Boeing 737-86N(SF),0,Compass Cargo Airlines,ADZ,28616,2000
452112,LZ-CXC,B738,Boeing,737-8CX(SF),Boeing 737-8CX(SF),0,Compass Cargo Airlines,ADZ,32363,2002
452113,LZ-LAH,A320,Airbus,A320-214,Airbus A320-214,0,Bulgarian Air Charter,BUC,02540,2005
45211A,LZ-CGC,B738,Boeing,737-85F(SF),Boeing 737-85F(SF),0,Cargoair,CGF,28823,1998
45211B,LZ-LAI,A320,Airbus,A320-214,Airbus A320-214,0,Bulgarian Air Charter,BUC,1873,2002
